,res,diameter,aniso_cell,area,c_perimeter,volume,center_diameter,l,b
242,True,25.479194347460904,1.512476933959475,0.7563812274528828,3.3517402422508034,3134.5329248393664,"vert
0       5752.812743
1       4115.924078
2       3779.599338
3       4242.631025
4       5603.125971
           ...     
3295    3940.638935
3296    3855.462571
3297    3664.403428
3298    2583.764291
3299    3185.076628
Length: 3300, dtype: float64",3.414548873833601e-06,1.0
243,True,25.488056917113852,1.6184160646078465,0.7747272103570852,3.4193083769311583,3466.385204801352,"vert
0       6302.583178
1       5039.186964
2       5071.750780
3       5245.852109
4       6197.249276
           ...     
3295    4678.203382
3296    4465.264216
3297    4297.943922
3298    3207.466177
3299    3838.060968
Length: 3300, dtype: float64",6.30957344480193e-06,1.0
244,True,25.65331685707541,1.6779847135001746,0.7984805368591562,3.488350128440685,3734.8572582460224,"vert
0       6649.897424
1       5960.404232
2       6055.519229
3       6130.003872
4       6635.521189
           ...     
3295    5133.803309
3296    5042.089820
3297    4777.061918
3298    3720.984843
3299    4358.232465
Length: 3300, dtype: float64",1.165914401179831e-05,1.0
245,True,25.671216101858526,1.735323080011523,0.833530680252007,3.5822155669900675,4047.429969722344,"vert
0       7519.929864
1       7125.278065
2       7218.354103
3       7261.218236
4       7566.106614
           ...     
3295    5967.785802
3296    5806.339412
3297    5459.140300
3298    4394.234039
3299    5189.308228
Length: 3300, dtype: float64",2.1544346900318823e-05,1.0
246,True,25.658323073086734,1.811341785387114,0.8770993401266275,3.6998098577901595,4458.4958750876995,"vert
0       9032.313855
1       8859.539379
2       8905.675518
3       8941.051193
4       9073.708181
           ...     
3295    7285.470190
3296    7041.213114
3297    6534.188124
3298    5446.432820
3299    6469.416135
Length: 3300, dtype: float64",3.9810717055349695e-05,1.0
247,True,25.74328408127434,1.7649521107972055,0.9467616875984965,3.8281092023574765,4656.74701551884,"vert
0       10059.071015
1       10137.855786
2       10121.001242
3       10128.248512
4       10089.360034
            ...     
3295     7036.654218
3296     7019.373181
3297     6506.197493
3298     5256.798686
3299     6364.322273
Length: 3300, dtype: float64",7.356422544596421e-05,1.0
248,True,25.677956775608394,1.921451646284717,0.9506325297653193,3.8918793550401127,5141.404922813906,"vert
0       12509.665575
1       12503.380758
2       12460.169142
3       12524.869916
4       12538.154055
            ...     
3295     9611.694280
3296     9198.255575
3297     8383.377076
3298     7218.087068
3299     8737.693968
Length: 3300, dtype: float64",0.00013593563908785255,1.0
249,True,25.651140257108636,1.9616815886009393,0.9656326325315224,3.9375377529162465,5338.980422828375,"vert
0       13579.762365
1       13593.772908
2       13483.016478
3       13580.328201
4       13633.460351
            ...     
3295    10418.332099
3296     9953.803870
3297     9032.814501
3298     7925.742247
3299     9593.418310
Length: 3300, dtype: float64",0.00025118864315095795,1.0
250,True,25.657876018233203,1.9772223804267293,0.9777702348302085,3.9686573099621216,5449.626877020654,"vert
0       14731.307016
1       14827.941816
2       14826.519231
3       14849.882871
4       14776.267842
            ...     
3295    10584.496499
3296    10140.783723
3297     9160.470842
3298     7999.950607
3299     9828.051485
Length: 3300, dtype: float64",0.00046415888336127773,1.0
251,True,25.66546008477485,1.9910138534751851,0.9832932667442045,3.9847203099961837,5516.545410423206,"vert
0       14993.931076
1       15003.093191
2       14925.251929
3       14998.989559
4       15052.457639
            ...     
3295    11065.810423
3296    10563.430233
3297     9543.919507
3298     8425.802317
3299    10343.812494
Length: 3300, dtype: float64",0.0008576958985908938,1.0
252,True,25.765685182808966,1.8885998133903983,1.0477481097485526,4.071805534489246,5543.361322590369,"vert
0       14608.940482
1       14763.770820
2       14741.095909
3       14819.786358
4       14471.677332
            ...     
3295    10403.894734
3296    10222.775056
3297     9062.289443
3298     7784.465050
3299     9511.308023
Length: 3300, dtype: float64",0.001584893192461114,1.0
253,True,25.65883545499323,2.002905507005036,0.987239400191258,3.9979123655380895,5575.321446489886,"vert
0       15530.414379
1       15614.744199
2       15643.974205
3       15656.603380
4       15593.235436
            ...     
3295    11227.971360
3296    10674.265017
3297     9597.876681
3298     8448.011040
3299    10419.764008
Length: 3300, dtype: float64",0.0029286445646252374,1.0
254,True,25.650335935804613,2.0215828241073615,0.9788260655582156,3.988834698468106,5586.755603564362,"vert
0       15756.053408
1       15747.653478
2       15681.489889
3       15751.666732
4       15812.277789
            ...     
3295    11539.684113
3296    10966.149621
3297     9832.773544
3298     8727.071582
3299    10747.978241
Length: 3300, dtype: float64",0.0054116952654646375,1.0
255,True,25.664854437615762,2.013972765296551,0.9846620356451062,3.9971426891896855,5592.806633402958,"vert
0       15696.274262
1       15726.386969
2       15711.659398
3       15769.225720
4       15735.178661
            ...     
3295    11393.428409
3296    10795.792622
3297     9708.832568
3298     8614.339275
3299    10617.188504
Length: 3300, dtype: float64",0.01,1.0
